pair_id,program_id,java_id,python_id,language_a,language_b,code_a,code_b,label,pair_type,split,source,pair_label,program_id_a,program_id_b
TRAIN_POS_031005,884,884-Java-7,884-Python-7,Java,Python,"public static void main ( String [ ] args ) { boolean mat [ ] [ ] = { { false , false , true , true , true } , { false , false , false , true , true } , { false , false , false , true , true } , { true , true , true , true , true } , { true , true , true , true , true } } ; System . out . println ( minOperation ( mat ) ) ; } }","mat = [ [ 0 , 0 , 1 , 1 , 1 ] , [ 0 , 0 , 0 , 1 , 1 ] , [ 0 , 0 , 0 , 1 , 1 ] , [ 1 , 1 , 1 , 1 , 1 ] , [ 1 , 1 , 1 , 1 , 1 ] ] NEW_LINE M = 5 NEW_LINE N = 5 NEW_LINE print ( minOperation ( mat ) ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_035166,2714,2714-Java-10,2714-Python-10,Java,Python,"findWinner ( n , m ) ; } }","findWinner ( n , m ) ; NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000971,,157-Java-12,6236-Python-10,Java,Python,"return printPathUtil ( root . left , s , root . data ) || printPathUtil ( root . right , s , root . data ) ; }","size = max ( size , calculate ( pos + 1 , mask , a , n ) ) NEW_LINE",0,negative,train,XLCoST_constructed,0,157,6236
TRAIN_NEG_000013,,3426-Java-9,2493-Python-12,Java,Python,checkHex ( s ) ; } },head_0 = head_0 . next NEW_LINE,0,negative,train,XLCoST_constructed,0,3426,2493
TRAIN_NEG_000168,,3542-Java-17,4389-Python-6,Java,Python,maximumDistance = 0 ;,"else : NEW_LINE INDENT print ( "" Yes "" ) NEW_LINE for i in range ( n ) : NEW_LINE INDENT print ( arr [ i ] , end = "" ▁ "" ) NEW_LINE DEDENT print ( ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,3542,4389
TRAIN_NEG_001725,,11230-Java-2,7808-Python-1,Java,Python,static boolean topsyTurvy ( char [ ] str ) {,N = 2 ; NEW_LINE,0,negative,train,XLCoST_constructed,0,11230,7808
TRAIN_POS_070879,13503,13503-Java-2,13503-Python-2,Java,Python,"static boolean checkUtil ( int num , int dig , int base ) {","' NEW_LINE def checkUtil ( num , dig , base ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_025238,11005,11005-Java-15,11005-Python-15,Java,Python,System . out . println ( getCount ( n ) ) ; } },print ( getCount ( n ) ) ; NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_000756,,2192-Java-4,3187-Python-14,Java,Python,int maxRight = arr [ n - 1 ] ; for ( int i = n - 2 ; i >= 0 ; i -- ) { if ( arr [ i ] > maxRight ) maxRight = arr [ i ] ; else { int diff = maxRight - arr [ i ] ; if ( diff > maxDiff ) { maxDiff = diff ; } } } return maxDiff ; },def printRootToLeafPaths ( root ) : NEW_LINE INDENT global vec NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,2192,3187
TRAIN_NEG_001542,,2667-Java-7,9548-Python-11,Java,Python,if ( head == null ) { newNode . next = newNode ; head = newNode ; return head ; },"if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT A = [ 2 , 4 , 6 , 1 , 5 , 3 ] NEW_LINE B = [ 6 , 5 , 4 , 2 , 3 , 1 ] NEW_LINE N = len ( A ) NEW_LINE print ( minOperations ( A , B , N ) ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,2667,9548
TRAIN_POS_022178,6247,6247-Java-6,6247-Python-6,Java,Python,int ans = ( A == 1 ) ? 0 : 1 ;,if ( A == 1 ) : NEW_LINE INDENT ans = 0 NEW_LINE DEDENT else : NEW_LINE INDENT ans = 1 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_036359,2981,2981-Java-6,2981-Python-6,Java,Python,int [ ] bits = new int [ words . length ] ;,bits = [ 0 for i in range ( len ( words ) ) ] NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_027505,4053,4053-Java-5,4053-Python-5,Java,Python,if ( s . charAt ( i ) == c ) { if ( oneSeen == true ) return false ;,if ( s [ i ] == c ) : NEW_LINE INDENT if ( oneSeen == True ) : NEW_LINE INDENT return False NEW_LINE DEDENT DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_002056,,5359-Java-3,4334-Python-3,Java,Python,if ( n <= 3 ) return n ;,arr . sort ( ) NEW_LINE,0,negative,train,XLCoST_constructed,0,5359,4334
TRAIN_POS_004610,8016,8016-Java-8,8016-Python-8,Java,Python,for ( int i = 2 ; i <= cnt ; i ++ ) ans *= i ; for ( int i = cnt - k ; i > 1 ; i -- ) ans /= i ;,"for i in range ( 2 , cnt + 1 ) : NEW_LINE INDENT ans *= i NEW_LINE DEDENT for i in range ( cnt - k , 1 , - 1 ) : NEW_LINE INDENT ans //= i NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_002369,,2206-Java-6,4334-Python-3,Java,Python,for ( i = 0 ; i < size ; i ++ ) { int x = Math . abs ( arr [ i ] ) ; if ( x - 1 < size && arr [ x - 1 ] > 0 ) arr [ x - 1 ] = - arr [ x - 1 ] ; },arr . sort ( ) NEW_LINE,0,negative,train,XLCoST_constructed,0,2206,4334
TRAIN_NEG_002873,,9588-Java-4,13677-Python-3,Java,Python,int even = 0 ; int odd = 0 ; arr_even [ 0 ] = 0 ; arr_odd [ 0 ] = 0 ;,mask |= ( 1 << i ) NEW_LINE newMaxx = maxx | ( 1 << i ) NEW_LINE for i in range ( n ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,9588,13677
TRAIN_NEG_002035,,11905-Java-4,5570-Python-14,Java,Python,for ( int x = 1 ; x < n ; x ++ ) { for ( int y = x + 1 ; y <= n ; y ++ ) { if ( ( y * x ) % ( y + x ) == 0 ) count ++ ; } } return count ; },"print ( "" tMRT ▁ : "" , Mrt ) ; NEW_LINE",0,negative,train,XLCoST_constructed,0,11905,5570
TRAIN_NEG_001398,,11535-Java-5,4871-Python-7,Java,Python,"static int recamanArray ( int arr [ ] , int n ) {","if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT arr = [ 2 , 3 ] NEW_LINE cap = [ 5 , 6 ] NEW_LINE N = len ( arr ) NEW_LINE print ( maxShiftArrayValue ( arr , cap , N ) ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,11535,4871
TRAIN_POS_014462,11618,11618-Java-9,11618-Python-9,Java,Python,"return ( power ( ( k - 1 ) , n - 1 ) % mod - solve ( n - 1 , k ) + mod ) % mod ; }","return ( power ( ( k - 1 ) , n - 1 ) % mod - solve ( n - 1 , k ) + mod ) % mod NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_066988,11900,11900-Java-1,11900-Python-1,Java,Python,"class GFG { static int __gcd ( int a , int b ) { if ( b == 0 ) return a ; return __gcd ( b , a % b ) ; }","from math import gcd , sqrt NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000526,,3789-Java-9,4759-Python-7,Java,Python,"System . out . println ( "" - 1"" ) ; }",i = 0 NEW_LINE,0,negative,train,XLCoST_constructed,0,3789,4759
TRAIN_NEG_002862,,5929-Java-3,5114-Python-9,Java,Python,if ( i == N ) return 0 ;,"S = ""0100100111"" NEW_LINE",0,negative,train,XLCoST_constructed,0,5929,5114
TRAIN_NEG_001651,,13804-Java-4,12929-Python-11,Java,Python,for ( int i = 0 ; i < 32 ; i ++ ) {,return int ( ans ) ; NEW_LINE,0,negative,train,XLCoST_constructed,0,13804,12929
TRAIN_NEG_000672,,9907-Java-10,11507-Python-6,Java,Python,"public static void main ( String [ ] args ) { int arr [ ] = { 1 , 2 , 3 , 4 , 5 , 6 } ; int K = 3 ; int N = arr . length ; minimumMEX ( arr , N , K ) ; } }","def Add_edge ( u , v ) : NEW_LINE INDENT tree [ u ] . append ( v ) NEW_LINE tree [ v ] . append ( u ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,9907,11507
TRAIN_NEG_001394,,13482-Java-12,293-Python-3,Java,Python,for ( int i = 0 ; i < prime . size ( ) ; i ++ ) {,"class newNode : NEW_LINE INDENT def __init__ ( self , data ) : NEW_LINE INDENT self . data = data NEW_LINE self . left = self . right = None NEW_LINE DEDENT DEDENT def isLeaf ( t ) : NEW_LINE INDENT return ( ( t . left == None ) and ( t . right == None ) ) NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,13482,293
TRAIN_NEG_000046,,11950-Java-9,11729-Python-5,Java,Python,for ( int i = 0 ; i < n ; i ++ ) {,n = 9876543 NEW_LINE print ( isDivisible ( n ) ) NEW_LINE,0,negative,train,XLCoST_constructed,0,11950,11729
TRAIN_NEG_002547,,7671-Java-5,917-Python-4,Java,Python,if ( check == 4 i == 0 ) { if ( sum == 0 && check0 == 0 ) { num = 1 ; check0 = 1 ; } else {,count = 0 ; NEW_LINE while ( col < N ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,7671,917
TRAIN_NEG_002161,,3470-Java-12,7164-Python-5,Java,Python,return res ; },"difference = set ( ) NEW_LINE reconstruct = "" "" NEW_LINE",0,negative,train,XLCoST_constructed,0,3470,7164
TRAIN_NEG_002639,,9695-Java-13,7575-Python-13,Java,Python,v . add ( num ) ; num = 0 ; } },if ( v1 [ j ] in convertMap ) : NEW_LINE INDENT a = v1 [ j ] NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,9695,7575
TRAIN_NEG_000887,,2933-Java-10,12100-Python-2,Java,Python,T *= ( A [ i ] - X ) ; T *= ( A [ i + 1 ] - X ) ; },power = [ 0 ] * 31 NEW_LINE,0,negative,train,XLCoST_constructed,0,2933,12100
TRAIN_POS_050098,6495,6495-Java-4,6495-Python-4,Java,Python,if ( i == n ) { return 0 ; },if ( i == n ) : NEW_LINE INDENT return 0 NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_060656,10828,10828-Java-4,10828-Python-4,Java,Python,int ans = 0 ; for ( int i = 1 ; i < 10 ; i ++ ) for ( int j = 1 ; j < 10 ; j ++ ) ans += c [ i ] [ j ] * c [ j ] [ i ] ; return ans ; },"ans = 0 NEW_LINE for i in range ( 1 , 10 ) : NEW_LINE INDENT for j in range ( 1 , 10 ) : NEW_LINE INDENT ans += c [ i ] [ j ] * c [ j ] [ i ] NEW_LINE DEDENT DEDENT return ans NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_005559,9084,9084-Java-7,9084-Python-7,Java,Python,"static int pointsOfIntersection ( int m , int segments [ ] [ ] , int size , int pref [ ] ) {",ans = 0 NEW_LINE for i in range ( m ) : NEW_LINE INDENT x1 = segments [ i ] [ 0 ] NEW_LINE x2 = segments [ i ] [ 2 ] NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_035373,2774,2774-Java-12,2774-Python-12,Java,Python,if ( midPal . length ( ) < y . length ( ) ) { midPal = y ; } } },if ( len ( midPal ) < len ( y ) ) : NEW_LINE INDENT midPal = y NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_016436,3305,3305-Java-14,3305-Python-14,Java,Python,if ( isPrime ( c ) ) { return true ; } } return false ; },if isPrime ( c ) : NEW_LINE INDENT return True NEW_LINE DEDENT return False NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001253,,8831-Java-21,7374-Python-23,Java,Python,"if ( find ( v , n - 1 , dest , s ) ) return true ; } s = p ;","printString ( S , N ) NEW_LINE",0,negative,train,XLCoST_constructed,0,8831,7374
TRAIN_NEG_000275,,10501-Java-10,10755-Python-5,Java,Python,"if ( isCenteredcube ( N ) ) { System . out . println ( "" Yes "" ) ; } else { System . out . println ( "" No "" ) ; } } }","res += pow ( 2 , i ) * p NEW_LINE c = 0 NEW_LINE",0,negative,train,XLCoST_constructed,0,10501,10755
TRAIN_NEG_002908,,1216-Java-3,3759-Python-9,Java,Python,"HashMap < Integer , Integer > map = new HashMap < > ( ) ;",return _max NEW_LINE,0,negative,train,XLCoST_constructed,0,1216,3759
TRAIN_NEG_001344,,2246-Java-1,5220-Python-5,Java,Python,import java . util . * ; class GFG {,"def countInverse ( arr , N , M ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,2246,5220
TRAIN_NEG_002846,,12152-Java-5,10839-Python-8,Java,Python,if ( n % i == 0 && i % k == 0 ) { count ++ ; } } return count ; },print ( sum ) ; NEW_LINE,0,negative,train,XLCoST_constructed,0,12152,10839
TRAIN_NEG_002504,,3126-Java-2,11449-Python-10,Java,Python,"static boolean checkReverse ( int leftSum , int rightSum ) {","arr = [ 0 for i in range ( 10 ) ] NEW_LINE ans = countOnes ( arr , N ) NEW_LINE print ( ans ) NEW_LINE",0,negative,train,XLCoST_constructed,0,3126,11449
TRAIN_NEG_002654,,3111-Java-9,12000-Python-5,Java,Python,if ( arr2 [ k ] >= arr1 [ i ] ) {,"while len ( s1 ) > 0 and s1 [ - 1 ] [ 0 ] > A [ i ] : NEW_LINE INDENT cnt += s1 [ - 1 ] [ 1 ] NEW_LINE s1 . pop ( ) NEW_LINE DEDENT s1 . append ( [ A [ i ] , cnt ] ) NEW_LINE left [ i ] = cnt NEW_LINE",0,negative,train,XLCoST_constructed,0,3111,12000
TRAIN_NEG_000945,,9734-Java-2,7110-Python-11,Java,Python,"public static int GCD ( int a , int b ) { if ( b == 0 ) return a ; return GCD ( b , a % b ) ; }",if __name__ == ' _ _ main _ _ ' : NEW_LINE,0,negative,train,XLCoST_constructed,0,9734,7110
TRAIN_NEG_002040,,3666-Java-13,12691-Python-5,Java,Python,"public static void main ( String [ ] args ) { char str [ ] = { ' b ' , ' a ' , ' d ' , ' e ' } ; System . out . println ( CountsubString ( str , str . length ) ) ; } }","def fibcoef ( fc , f , n ) : NEW_LINE INDENT for i in range ( n + 1 ) : NEW_LINE INDENT fc [ i ] [ 0 ] = 1 ; NEW_LINE DEDENT for i in range ( 1 , n + 1 ) : NEW_LINE INDENT for j in range ( 1 , i + 1 ) : NEW_LINE INDENT k = j ; NEW_LINE while ( k > 0 ) : NEW_LINE INDENT k -= 1 ; NEW_LINE fc [ i ] [ j ] *= f [ k ] ; NEW_LINE DEDENT k = 1 ; NEW_LINE while ( ( j + 1 ) != k ) : NEW_LINE INDENT fc [ i ] [ j ] /= f [ k ] ; NEW_LINE k += 1 ; NEW_LINE DEDENT DEDENT DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,3666,12691
TRAIN_POS_006212,9907,9907-Java-10,9907-Python-10,Java,Python,"public static void main ( String [ ] args ) { int arr [ ] = { 1 , 2 , 3 , 4 , 5 , 6 } ; int K = 3 ; int N = arr . length ; minimumMEX ( arr , N , K ) ; } }","if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT arr = [ 1 , 2 , 3 , 4 , 5 , 6 ] NEW_LINE K = 3 NEW_LINE N = len ( arr ) NEW_LINE minimumMEX ( arr , N , K ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_POS_053127,7608,7608-Java-9,7608-Python-9,Java,Python,String odd = makeOddString ( str ) ;,odd = makeOddString ( Str ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_010138,4285,4285-Java-11,4285-Python-11,Java,Python,return max_product ; },return max_product NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002800,,319-Java-7,6684-Python-13,Java,Python,"boolean DFSUtil ( int v , boolean [ ] visited , int [ ] vDegree , int k ) {","arr = [ [ 0 , 0 , 0 , - 1 , 0 ] , [ - 1 , 0 , 0 , - 1 , - 1 ] , [ 0 , 0 , 0 , - 1 , 0 ] , [ - 1 , 0 , - 1 , 0 , - 1 ] , [ 0 , 0 , - 1 , 0 , 0 ] ] NEW_LINE",0,negative,train,XLCoST_constructed,0,319,6684
TRAIN_POS_075334,3956,3956-Java-2,3956-Python-2,Java,Python,"static int longestsubarray ( int arr [ ] , int n , int k ) { int current_count = 0 ;","def longestsubarray ( arr , n , k ) : NEW_LINE INDENT current_count = 0 NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_000898,,12524-Java-11,12019-Python-2,Java,Python,if ( n / gcd_n == m / gcd_m && sumFactors_n / gcd_n == sumFactors_m / gcd_m ) return true ; else return false ; },"def HexToBin ( hexdec ) : NEW_LINE INDENT for i in hexdec : NEW_LINE INDENT if i == '0' : NEW_LINE INDENT print ( '0000' , end = ' ' ) NEW_LINE DEDENT elif i == '1' : NEW_LINE INDENT print ( '0001' , end = ' ' ) NEW_LINE DEDENT elif i == '2' : NEW_LINE INDENT print ( '0010' , end = ' ' ) NEW_LINE DEDENT elif i == '3' : NEW_LINE INDENT print ( '0011' , end = ' ' ) NEW_LINE DEDENT elif i == '4' : NEW_LINE INDENT print ( '0100' , end = ' ' ) NEW_LINE DEDENT elif i == '5' : NEW_LINE INDENT print ( '0101' , end = ' ' ) NEW_LINE DEDENT elif i == '6' : NEW_LINE INDENT print ( '0110' , end = ' ' ) NEW_LINE DEDENT elif i == '7' : NEW_LINE INDENT print ( '0111' , end = ' ' ) NEW_LINE DEDENT elif i == '8' : NEW_LINE INDENT print ( '1000' , end = ' ' ) NEW_LINE DEDENT elif i == '9' : NEW_LINE INDENT print ( '1001' , end = ' ' ) NEW_LINE DEDENT elif i == ' A ' or i == ' a ' : NEW_LINE INDENT print ( '1010' , end = ' ' ) NEW_LINE DEDENT elif i == ' B ' or i == ' b ' : NEW_LINE INDENT print ( '1011' , end = ' ' ) NEW_LINE DEDENT elif i == ' C ' or i == ' c ' : NEW_LINE INDENT print ( '1100' , end = ' ' ) NEW_LINE DEDENT elif i == ' D ' or i == ' d ' : NEW_LINE INDENT print ( '1101' , end = ' ' ) NEW_LINE DEDENT elif i == ' E ' or i == ' e ' : NEW_LINE INDENT print ( '1110' , end = ' ' ) NEW_LINE DEDENT elif i == ' F ' or i == ' f ' : NEW_LINE INDENT print ( '1111' , end = ' ' ) NEW_LINE DEDENT else : NEW_LINE INDENT print ( "" Invalid hexadecimal digit   "" + str ( hexdec [ i ] ) , end = ' ' ) NEW_LINE DEDENT DEDENT DEDENT",0,negative,train,XLCoST_constructed,0,12524,12019
TRAIN_NEG_002629,,220-Java-4,8132-Python-4,Java,Python,"int left = heightOfTreeUtil ( root . left , ! isEven ) ; int right = heightOfTreeUtil ( root . right , ! isEven ) ;",def isPalindrome ( r ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,220,8132
TRAIN_POS_002055,11862,11862-Java-5,11862-Python-5,Java,Python,sum += remainder ; n = n / base ; } return sum ; },sum = sum + remainder NEW_LINE n = int ( n / base ) NEW_LINE return sum NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_057626,10035,10035-Java-6,10035-Python-6,Java,Python,for ( int i = 0 ; i < N ; i ++ ) { sum += arr [ i ] ; },for i in range ( N ) : NEW_LINE INDENT sum += arr [ i ] ; NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_025410,11525,11525-Java-5,11525-Python-5,Java,Python,static String is_divisible ( int n ) {,def is_divisible ( n ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_068414,12669,12669-Java-4,12669-Python-4,Java,Python,return 2 ; },return 2 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002967,,13855-Java-9,2690-Python-13,Java,Python,curr_num = ( ( curr_num ) << 1 ) ^ 1 ;,i = 0 NEW_LINE j = 0 NEW_LINE while ( i != len ( path1 ) or j != len ( path2 ) ) : NEW_LINE,0,negative,train,XLCoST_constructed,0,13855,2690
TRAIN_NEG_000253,,4147-Java-2,5045-Python-11,Java,Python,static int binaryToDecimal ( String n ) { String num = n ; int dec_value = 0 ;,if not b [ i ] % k : NEW_LINE INDENT ans . append ( b [ i ] ) NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,4147,5045
TRAIN_POS_064816,11200,11200-Java-7,11200-Python-7,Java,Python,public static void main ( String [ ] args ) { int n = 15 ;,"if __name__ == "" _ _ main _ _ "" : NEW_LINE INDENT n = 15 ; NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_002865,,12585-Java-6,4361-Python-11,Java,Python,"public static void main ( String [ ] args ) { int n = 642 ; System . out . print ( n + "" ▁ : ▁ "" ) ; if ( isSandwitched ( n ) ) System . out . println ( "" Yes "" ) ; else System . out . println ( "" No "" ) ; n = 9 ; System . out . print ( n + "" ▁ : ▁ "" ) ; if ( isSandwitched ( n ) ) System . out . println ( "" Yes "" ) ; else System . out . println ( "" No "" ) ; } }",j -= 1 NEW_LINE,0,negative,train,XLCoST_constructed,0,12585,4361
TRAIN_POS_053504,7718,7718-Java-3,7718-Python-3,Java,Python,int count = 1 ; for ( int i = 0 ; i < S . length ( ) - 1 ; i ++ ) {,count = 1 NEW_LINE for i in range ( len ( S ) - 1 ) : NEW_LINE INDENT a = S [ i ] NEW_LINE b = S [ i + 1 ] NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_POS_041594,4231,4231-Java-9,4231-Python-9,Java,Python,"int N = arr . length ; findSubarrays ( arr , N ) ; } }","N = len ( arr ) ; NEW_LINE findSubarrays ( arr , N ) ; NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_077670,6136,6136-Java-14,6136-Python-14,Java,Python,static void count_occurence ( String s ) { int n = s . length ( ) ;,def count_occurence ( s ) : NEW_LINE INDENT n = len ( s ) NEW_LINE DEDENT,1,positive,train,XLCoST,1,,
TRAIN_NEG_002979,,9328-Java-4,11177-Python-2,Java,Python,"float area = 4 * ( float ) ( ( Math . pow ( a , 2 ) + Math . pow ( b , 2 ) ) / ( Math . pow ( a , 2 ) * Math . pow ( b , 2 ) ) ) ; return area ; }","def isPossible ( x , y , k ) : NEW_LINE",0,negative,train,XLCoST_constructed,0,9328,11177
TRAIN_POS_072778,6027,6027-Java-7,6027-Python-7,Java,Python,if ( dp [ n ] [ sum ] != - 1 ) { return dp [ n ] [ sum ] % mod ; },"def countNumbers ( n , x , y , sum ) : NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_POS_042159,4365,4365-Java-2,4365-Python-2,Java,Python,static void find_missing ( pair [ ] interval ) {,def find_missing ( interval ) : NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001122,,2805-Java-5,3373-Python-17,Java,Python,return - 1 ; },minPeaks ( arr ) NEW_LINE,0,negative,train,XLCoST_constructed,0,2805,3373
TRAIN_NEG_001875,,2482-Java-11,6927-Python-3,Java,Python,while ( current != null && n -- > 0 ) {,if n < 2 : NEW_LINE INDENT return n NEW_LINE DEDENT if n == 2 : NEW_LINE INDENT return 2 if ( sett [ 1 ] % sett [ 0 ] == 0 ) else 1 NEW_LINE DEDENT,0,negative,train,XLCoST_constructed,0,2482,6927
TRAIN_NEG_002737,,11054-Java-5,7386-Python-1,Java,Python,sieve ( ) ;,from collections import deque NEW_LINE,0,negative,train,XLCoST_constructed,0,11054,7386
TRAIN_POS_032039,1927,1927-Java-10,1927-Python-10,Java,Python,public static void main ( String args [ ] ) { System . out . println ( getMinSquares ( 6 ) ) ; } },print ( getMinSquares ( 6 ) ) NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_002952,,13008-Java-6,7896-Python-10,Java,Python,return bin ; },pairsum -= prev NEW_LINE prev = temp NEW_LINE secondway = prefix [ size1 - 1 ] NEW_LINE if ( j != 0 ) : NEW_LINE INDENT secondway -= prefix [ j - 1 ] NEW_LINE DEDENT answer = count * ( count - 1 ) * secondway * ( secondway - 1 ) NEW_LINE answer //= 4 NEW_LINE answer += ( pairsum * secondway * ( secondway - 1 ) ) // 2 NEW_LINE,0,negative,train,XLCoST_constructed,0,13008,7896
TRAIN_POS_076621,5358,5358-Java-10,5358-Python-10,Java,Python,"best = Math . min ( best , 1 + dp [ i - 1 ] ) ;","best = min ( best , 1 + dp [ i - 1 ] ) NEW_LINE",1,positive,train,XLCoST,1,,
TRAIN_NEG_000361,,10902-Java-4,12706-Python-3,Java,Python,if ( isPrime ( N ) ) { minCount = 1 ; },n = 10 NEW_LINE,0,negative,train,XLCoST_constructed,0,10902,12706
TRAIN_NEG_000198,,2483-Java-6,5332-Python-8,Java,Python,new_node . next = head_ref ;,N = 4 ; K = 2 ; NEW_LINE,0,negative,train,XLCoST_constructed,0,2483,5332
TRAIN_POS_001793,11700,11700-Java-1,11700-Python-1,Java,Python,import java . util . * ; class GFG {,from math import * NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_NEG_001770,,7451-Java-34,5083-Python-5,Java,Python,int L = Integer . parseInt ( Q [ i ] [ 1 ] ) ;,"for i in range ( N // 2 ) : NEW_LINE INDENT print ( CurEven , end = "" ▁ "" ) NEW_LINE SumEven += CurEven NEW_LINE CurEven += 2 NEW_LINE DEDENT",0,negative,train,XLCoST_constructed,0,7451,5083
TRAIN_POS_077118,5732,5732-Java-3,5732-Python-3,Java,Python,fr [ y . charAt ( i ) - 97 ] += 1 ; },fr [ ord ( y [ i ] ) - 97 ] += 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_052654,7465,7465-Java-6,7465-Python-6,Java,Python,while ( i < N && str . charAt ( i ) == '0' ) { i ++ ; } } else { X = true ; } },while ( str [ i ] == '0' ) : NEW_LINE INDENT i += 1 NEW_LINE DEDENT else : NEW_LINE X = True NEW_LINE i += 1 NEW_LINE,1,positive,train,XLCoST,1,,
TRAIN_POS_043589,4903,4903-Java-12,4903-Python-12,Java,Python,"public static void main ( String [ ] args ) { int N = 2 , K = 3 ; System . out . print ( countArrays ( N , K ) ) ; } }","if __name__ == ' _ _ main _ _ ' : NEW_LINE INDENT N = 2 NEW_LINE K = 3 NEW_LINE print ( countArrays ( N , K ) ) NEW_LINE DEDENT",1,positive,train,XLCoST,1,,
TRAIN_NEG_001366,,4328-Java-6,13603-Python-18,Java,Python,if ( cur_max - cur_min > K ) {,value_at_that_bit <<= 1 NEW_LINE,0,negative,train,XLCoST_constructed,0,4328,13603
TRAIN_NEG_000656,,2553-Java-5,8831-Python-21,Java,Python,for ( int i = 1 ; i < len ; i ++ ) {,"if ( find ( v , n - 1 , dest , s ) ) : NEW_LINE INDENT return 1 NEW_LINE DEDENT s = p NEW_LINE",0,negative,train,XLCoST_constructed,0,2553,8831
